employer_name,city,state,job_title,soc_code,occupation,estimated_headcount,salary_min,salary_median,salary_max,salary_confidence,location_confidence,overall_confidence,industry,size_class,record_type,source
[Health care and social assista] <5 employees,Worcester,MA,Physicians,29-1216,physicians,50,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Springfield,MA,Physicians,29-1216,physicians,42,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lowell,MA,Physicians,29-1216,physicians,33,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Quincy,MA,Physicians,29-1216,physicians,25,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Newton,MA,Physicians,29-1216,physicians,25,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Somerville,MA,Physicians,29-1216,physicians,25,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brookline,MA,Physicians,29-1216,physicians,16,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Framingham,MA,Physicians,29-1216,physicians,16,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Waltham,MA,Physicians,29-1216,physicians,16,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Malden,MA,Physicians,29-1216,physicians,16,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Medford,MA,Physicians,29-1216,physicians,16,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lynn,MA,Physicians,29-1216,physicians,16,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brockton,MA,Physicians,29-1216,physicians,16,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Salem,MA,Physicians,29-1216,physicians,16,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Other MA,MA,Physicians,29-1216,physicians,227,120000,220000,350000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Boston,MA,Medical Technicians,29-2000,medical_technicians,421,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Cambridge,MA,Medical Technicians,29-2000,medical_technicians,134,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Worcester,MA,Medical Technicians,29-2000,medical_technicians,101,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Springfield,MA,Medical Technicians,29-2000,medical_technicians,84,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lowell,MA,Medical Technicians,29-2000,medical_technicians,67,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Quincy,MA,Medical Technicians,29-2000,medical_technicians,50,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Newton,MA,Medical Technicians,29-2000,medical_technicians,50,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Somerville,MA,Medical Technicians,29-2000,medical_technicians,50,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brookline,MA,Medical Technicians,29-2000,medical_technicians,33,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Framingham,MA,Medical Technicians,29-2000,medical_technicians,33,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Waltham,MA,Medical Technicians,29-2000,medical_technicians,33,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Malden,MA,Medical Technicians,29-2000,medical_technicians,33,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Medford,MA,Medical Technicians,29-2000,medical_technicians,33,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lynn,MA,Medical Technicians,29-2000,medical_technicians,33,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brockton,MA,Medical Technicians,29-2000,medical_technicians,33,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Salem,MA,Medical Technicians,29-2000,medical_technicians,33,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Other MA,MA,Medical Technicians,29-2000,medical_technicians,454,38000,55000,80000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Boston,MA,Healthcare Support Workers,31-0000,healthcare_support,632,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Cambridge,MA,Healthcare Support Workers,31-0000,healthcare_support,202,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Worcester,MA,Healthcare Support Workers,31-0000,healthcare_support,151,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Springfield,MA,Healthcare Support Workers,31-0000,healthcare_support,126,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lowell,MA,Healthcare Support Workers,31-0000,healthcare_support,101,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Quincy,MA,Healthcare Support Workers,31-0000,healthcare_support,75,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Newton,MA,Healthcare Support Workers,31-0000,healthcare_support,75,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Somerville,MA,Healthcare Support Workers,31-0000,healthcare_support,75,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brookline,MA,Healthcare Support Workers,31-0000,healthcare_support,50,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Framingham,MA,Healthcare Support Workers,31-0000,healthcare_support,50,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Waltham,MA,Healthcare Support Workers,31-0000,healthcare_support,50,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Malden,MA,Healthcare Support Workers,31-0000,healthcare_support,50,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Medford,MA,Healthcare Support Workers,31-0000,healthcare_support,50,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lynn,MA,Healthcare Support Workers,31-0000,healthcare_support,50,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brockton,MA,Healthcare Support Workers,31-0000,healthcare_support,50,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Salem,MA,Healthcare Support Workers,31-0000,healthcare_support,50,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Other MA,MA,Healthcare Support Workers,31-0000,healthcare_support,682,30000,38000,52000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Boston,MA,Administrative Staff,43-0000,administrative,526,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Cambridge,MA,Administrative Staff,43-0000,administrative,168,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Worcester,MA,Administrative Staff,43-0000,administrative,126,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Springfield,MA,Administrative Staff,43-0000,administrative,105,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lowell,MA,Administrative Staff,43-0000,administrative,84,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Quincy,MA,Administrative Staff,43-0000,administrative,63,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Newton,MA,Administrative Staff,43-0000,administrative,63,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Somerville,MA,Administrative Staff,43-0000,administrative,63,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brookline,MA,Administrative Staff,43-0000,administrative,42,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Framingham,MA,Administrative Staff,43-0000,administrative,42,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Waltham,MA,Administrative Staff,43-0000,administrative,42,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Malden,MA,Administrative Staff,43-0000,administrative,42,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Medford,MA,Administrative Staff,43-0000,administrative,42,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lynn,MA,Administrative Staff,43-0000,administrative,42,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brockton,MA,Administrative Staff,43-0000,administrative,42,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Salem,MA,Administrative Staff,43-0000,administrative,42,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Other MA,MA,Administrative Staff,43-0000,administrative,568,35000,48000,70000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Boston,MA,Managers,11-0000,management,175,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Cambridge,MA,Managers,11-0000,management,56,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Worcester,MA,Managers,11-0000,management,42,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Springfield,MA,Managers,11-0000,management,35,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lowell,MA,Managers,11-0000,management,28,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Quincy,MA,Managers,11-0000,management,21,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Newton,MA,Managers,11-0000,management,21,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Somerville,MA,Managers,11-0000,management,21,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brookline,MA,Managers,11-0000,management,14,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Framingham,MA,Managers,11-0000,management,14,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Waltham,MA,Managers,11-0000,management,14,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Malden,MA,Managers,11-0000,management,14,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Medford,MA,Managers,11-0000,management,14,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lynn,MA,Managers,11-0000,management,14,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brockton,MA,Managers,11-0000,management,14,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Salem,MA,Managers,11-0000,management,14,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Other MA,MA,Managers,11-0000,management,189,60000,100000,180000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Boston,MA,Facilities Staff,37-0000,facilities,175,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Cambridge,MA,Facilities Staff,37-0000,facilities,56,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Worcester,MA,Facilities Staff,37-0000,facilities,42,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Springfield,MA,Facilities Staff,37-0000,facilities,35,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lowell,MA,Facilities Staff,37-0000,facilities,28,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Quincy,MA,Facilities Staff,37-0000,facilities,21,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Newton,MA,Facilities Staff,37-0000,facilities,21,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Somerville,MA,Facilities Staff,37-0000,facilities,21,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brookline,MA,Facilities Staff,37-0000,facilities,14,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Framingham,MA,Facilities Staff,37-0000,facilities,14,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Waltham,MA,Facilities Staff,37-0000,facilities,14,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Malden,MA,Facilities Staff,37-0000,facilities,14,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Medford,MA,Facilities Staff,37-0000,facilities,14,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lynn,MA,Facilities Staff,37-0000,facilities,14,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brockton,MA,Facilities Staff,37-0000,facilities,14,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Salem,MA,Facilities Staff,37-0000,facilities,14,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Other MA,MA,Facilities Staff,37-0000,facilities,189,30000,42000,60000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Boston,MA,Healthcare Workers,29-0000,other_healthcare,597,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Cambridge,MA,Healthcare Workers,29-0000,other_healthcare,191,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Worcester,MA,Healthcare Workers,29-0000,other_healthcare,143,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Springfield,MA,Healthcare Workers,29-0000,other_healthcare,119,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lowell,MA,Healthcare Workers,29-0000,other_healthcare,95,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Quincy,MA,Healthcare Workers,29-0000,other_healthcare,71,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Newton,MA,Healthcare Workers,29-0000,other_healthcare,71,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Somerville,MA,Healthcare Workers,29-0000,other_healthcare,71,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brookline,MA,Healthcare Workers,29-0000,other_healthcare,47,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Framingham,MA,Healthcare Workers,29-0000,other_healthcare,47,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Waltham,MA,Healthcare Workers,29-0000,other_healthcare,47,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Malden,MA,Healthcare Workers,29-0000,other_healthcare,47,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Medford,MA,Healthcare Workers,29-0000,other_healthcare,47,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Lynn,MA,Healthcare Workers,29-0000,other_healthcare,47,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Brockton,MA,Healthcare Workers,29-0000,other_healthcare,47,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Salem,MA,Healthcare Workers,29-0000,other_healthcare,47,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] <5 employees,Other MA,MA,Healthcare Workers,29-0000,other_healthcare,644,35000,55000,90000,0.85,0.5,0.102,healthcare,<5 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Boston,MA,Registered Nurses,29-1141,registered_nurses,1688,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Cambridge,MA,Registered Nurses,29-1141,registered_nurses,540,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Worcester,MA,Registered Nurses,29-1141,registered_nurses,405,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Springfield,MA,Registered Nurses,29-1141,registered_nurses,337,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Lowell,MA,Registered Nurses,29-1141,registered_nurses,270,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Quincy,MA,Registered Nurses,29-1141,registered_nurses,202,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Newton,MA,Registered Nurses,29-1141,registered_nurses,202,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Somerville,MA,Registered Nurses,29-1141,registered_nurses,202,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Brookline,MA,Registered Nurses,29-1141,registered_nurses,135,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Framingham,MA,Registered Nurses,29-1141,registered_nurses,135,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Waltham,MA,Registered Nurses,29-1141,registered_nurses,135,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Malden,MA,Registered Nurses,29-1141,registered_nurses,135,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Medford,MA,Registered Nurses,29-1141,registered_nurses,135,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Lynn,MA,Registered Nurses,29-1141,registered_nurses,135,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Brockton,MA,Registered Nurses,29-1141,registered_nurses,135,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Salem,MA,Registered Nurses,29-1141,registered_nurses,135,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Other MA,MA,Registered Nurses,29-1141,registered_nurses,1823,63000,89000,116000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Boston,MA,Physicians,29-1216,physicians,460,120000,220000,350000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Cambridge,MA,Physicians,29-1216,physicians,147,120000,220000,350000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Worcester,MA,Physicians,29-1216,physicians,110,120000,220000,350000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Springfield,MA,Physicians,29-1216,physicians,92,120000,220000,350000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Lowell,MA,Physicians,29-1216,physicians,73,120000,220000,350000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Quincy,MA,Physicians,29-1216,physicians,55,120000,220000,350000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Newton,MA,Physicians,29-1216,physicians,55,120000,220000,350000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Somerville,MA,Physicians,29-1216,physicians,55,120000,220000,350000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Brookline,MA,Physicians,29-1216,physicians,36,120000,220000,350000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Framingham,MA,Physicians,29-1216,physicians,36,120000,220000,350000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Waltham,MA,Physicians,29-1216,physicians,36,120000,220000,350000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
[Health care and social assista] 5-9 employees,Malden,MA,Physicians,29-1216,physicians,36,120000,220000,350000,0.85,0.5,0.103,healthcare,5-9 employees,cbp_synthetic,census_cbp_2023:62
