employee_name,job_title,occupation_series,pay_grade,department,agency,duty_station,city,state,annual_salary,work_schedule,pay_year,source_id
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_6
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_7
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_8
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_9
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_10
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_11
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_12
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_13
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_14
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_15
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_16
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_17
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_18
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_19
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_20
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_21
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_22
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_23
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_24
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_25
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_26
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_27
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_28
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_29
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_30
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_31
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_32
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_33
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_34
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_35
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_36
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_37
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_38
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_39
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_40
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_41
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_42
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_43
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_44
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_45
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_46
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_47
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_48
Federal Employee,Tax Specialist,0526,GS-11,Department of the Treasury,Department of the Treasury,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0526_Dep_49
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_0
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_1
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_2
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_3
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_4
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_5
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_6
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_7
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_8
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_9
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_10
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_11
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_12
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_13
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_14
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_15
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_16
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_17
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_18
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_19
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_20
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_21
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_22
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_23
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_24
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_25
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_26
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_27
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_28
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_29
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_30
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_31
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_32
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_33
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_34
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_35
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_36
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_37
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_38
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_39
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_40
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_41
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_42
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_43
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_44
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_45
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_46
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_47
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_48
Federal Employee,IT Specialist,2210,GS-13,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,113272.0,Full-Time,2024,fed_2210_Dep_49
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_0
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_1
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_2
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_3
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_4
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_5
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_6
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_7
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_8
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_9
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_10
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_11
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_12
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_13
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_14
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_15
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_16
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_17
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_18
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_19
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_20
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_21
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_22
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_23
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_24
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_25
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_26
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_27
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_28
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_29
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_30
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_31
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_32
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_33
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_34
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_35
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_36
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_37
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_38
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_39
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_40
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_41
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_42
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_43
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_44
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_45
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_46
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_47
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_48
Federal Employee,Contact Representative,0962,GS-8,Department of the Treasury,Department of the Treasury,Andover,Andover,MA,59470.0,Full-Time,2024,fed_0962_Dep_49
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_0
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_1
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_2
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_3
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_4
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_5
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_6
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_7
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_8
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_9
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_10
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_11
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_12
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_13
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_14
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_15
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_16
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_17
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_18
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_19
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_20
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_21
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_22
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_23
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_24
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_25
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_26
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_27
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_28
Federal Employee,Claims Representative,0998,GS-11,Social Security Administration,Social Security Administration,Boston,Boston,MA,79475.0,Full-Time,2024,fed_0998_Soc_29
Federal Employee,Social Insurance Specialist,0105,GS-12,Social Security Administration,Social Security Administration,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0105_Soc_0
Federal Employee,Social Insurance Specialist,0105,GS-12,Social Security Administration,Social Security Administration,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0105_Soc_1
Federal Employee,Social Insurance Specialist,0105,GS-12,Social Security Administration,Social Security Administration,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0105_Soc_2
Federal Employee,Social Insurance Specialist,0105,GS-12,Social Security Administration,Social Security Administration,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0105_Soc_3
Federal Employee,Social Insurance Specialist,0105,GS-12,Social Security Administration,Social Security Administration,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0105_Soc_4
Federal Employee,Social Insurance Specialist,0105,GS-12,Social Security Administration,Social Security Administration,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0105_Soc_5
Federal Employee,Social Insurance Specialist,0105,GS-12,Social Security Administration,Social Security Administration,Boston,Boston,MA,95253.0,Full-Time,2024,fed_0105_Soc_6
